type,rank,feature_id,score,Kid_mean,Kid_var,Teenager_mean,Teenager_var,Adult_mean,Adult_var,Male_mean,Male_var,Female_mean,Female_var,Valence_mean,Valence_var,Arousal_mean,Arousal_var,Dominance_mean,Dominance_var,Peace_mean,Peace_var,Affection_mean,Affection_var,Esteem_mean,Esteem_var,Anticipation_mean,Anticipation_var,Engagement_mean,Engagement_var,Confidence_mean,Confidence_var,Happiness_mean,Happiness_var,Pleasure_mean,Pleasure_var,Excitement_mean,Excitement_var,Surprise_mean,Surprise_var,Sympathy_mean,Sympathy_var,Doubt/Confusion_mean,Doubt/Confusion_var,Disconnection_mean,Disconnection_var,Fatigue_mean,Fatigue_var,Embarrassment_mean,Embarrassment_var,Yearning_mean,Yearning_var,Disapproval_mean,Disapproval_var,Aversion_mean,Aversion_var,Annoyance_mean,Annoyance_var,Anger_mean,Anger_var,Sensitivity_mean,Sensitivity_var,Sadness_mean,Sadness_var,Disquietment_mean,Disquietment_var,Fear_mean,Fear_var,Pain_mean,Pain_var,Suffering_mean,Suffering_var,feat
Annoyance,1,190035,0.01575220898272727,0.0030212433,0.047885075,0.0012738402,0.023457862,0.002051015,0.0309112,0.0014525752,0.022400703,0.003220824,0.049413927,0.002077084,0.03194123,0.002077084,0.03194123,0.002077084,0.03194123,0.0015933306,0.03143314,0.0010139529,0.026252983,0.0006901797,0.01858736,0.0006803956,0.01232,0.0008358989,0.016660683,0.00037306437,0.010605391,0.0005952006,0.015767897,0.0009971518,0.023713827,0.0005955675,0.014250814,0.006630494,0.10311284,0.0016019731,0.031668697,0.011099905,0.14369847,0.0043450417,0.05972696,0.019368844,0.2527822,0.0074523273,0.09821428,0.0031447224,0.046480745,0.028935507,0.3283208,0.020916693,0.25726143,0.023290498,0.26211452,0.031745523,0.3220974,0.0066858064,0.095,0.016821159,0.23780487,0.013795915,0.163606,0.009387999,0.13061224,0.017454986,0.2430279,0.02475115,0.30769232,190035
Annoyance,2,236799,0.007853032791545455,0.00064954575,0.010774142,0.0001238044,0.003040834,0.00028622805,0.005193888,0.00021378465,0.0039530653,0.00048056326,0.008503792,0.0003080055,0.0055602905,0.0003080055,0.0055602905,0.0003080055,0.0055602905,9.32713e-05,0.0015982952,5.2980977e-05,0.0015910899,1.984871e-05,0.000929368,5.3672415e-05,0.00112,7.3668336e-05,0.0017235188,2.3667279e-05,0.00066283694,4.1586198e-05,0.0009460738,5.9227146e-05,0.0012057878,3.5160698e-05,0.0010179153,0.00065637374,0.013618677,7.295624e-05,0.0024360537,0.00073976914,0.017667845,0.0002153634,0.0039817975,0.00027220036,0.007949126,0.0006213448,0.013392857,0.000313758,0.009296149,0.007733256,0.14035088,0.0072443592,0.112033196,0.009272466,0.15418503,0.018232346,0.27340823,0.0009106213,0.02,0.00067754113,0.016260162,0.001882046,0.03672788,0.0008572066,0.020408163,0.0010248937,0.027888447,0.0022562346,0.04923077,236799
Annoyance,3,82663,0.007033264785454545,0.0014339433,0.032322425,0.00036653187,0.009122502,0.00048123894,0.011547577,0.0003702287,0.009098325,0.00092856074,0.021374397,0.00056742027,0.013433986,0.00056742027,0.013433986,0.00056742027,0.013433986,0.0003732683,0.010655301,0.00024676538,0.0071599046,0.00014670844,0.003717472,0.0002212609,0.0056,0.00020079965,0.005529623,0.00010347474,0.0030932392,0.000103335,0.0029959003,0.00014562425,0.004421222,0.00010971707,0.003053746,0.0012506461,0.02918288,0.00028798165,0.008526187,0.0038173408,0.09187279,0.0012915429,0.030147895,0.0030473692,0.082670905,0.0012078799,0.03125,0.00095377304,0.022576362,0.010560223,0.22807017,0.008039603,0.1493776,0.009019501,0.18061674,0.011607883,0.21348314,0.0012113147,0.03,0.0033782152,0.093495935,0.003707807,0.085141905,0.001295915,0.036734693,0.0021874472,0.05179283,0.0047671353,0.11692308,82663
Annoyance,4,216578,0.005219547784242423,0.0020447078,0.05586592,0.0005215354,0.015638575,0.0013015008,0.033180375,0.0009143096,0.02371839,0.0020183083,0.052401748,0.0013042196,0.033848777,0.0013042196,0.033848777,0.0013042196,0.033848777,0.0014508811,0.03676079,0.005094517,0.11933174,0.0017549398,0.048327137,0.00052236347,0.01424,0.00076090795,0.021041293,0.0008177341,0.02187362,0.0021375394,0.05455692,0.0030365533,0.073553056,0.0010904883,0.02789088,0.0026627835,0.06614786,0.002840594,0.0682095,0.0042687976,0.10129564,0.0016661907,0.040386803,0.0063468525,0.16057234,0.0029125733,0.06696428,0.0014665996,0.03984064,0.010259172,0.25062656,0.0080253165,0.19917013,0.008501831,0.20704846,0.012016075,0.27715355,0.002679298,0.08,0.0046858587,0.11788618,0.00497646,0.12520868,0.002482476,0.06122449,0.0061096726,0.15936255,0.007537681,0.2,216578
Annoyance,5,244053,0.004872613554545455,0.0023898885,0.057861134,0.0012391323,0.03127715,0.002093367,0.0504261,0.0017053292,0.041224822,0.0026634424,0.06435302,0.002043715,0.049393237,0.002043715,0.049393237,0.002043715,0.049393237,0.0024218778,0.05807139,0.00316141,0.077963404,0.0021300276,0.054832716,0.0013348535,0.03344,0.0017354621,0.043016158,0.0012467286,0.03336279,0.0022580607,0.056764428,0.0030187387,0.073553056,0.0013573691,0.034405537,0.0041286307,0.09338521,0.0022377803,0.058465287,0.0048498595,0.109540634,0.0029025015,0.06598407,0.009299999,0.1844197,0.004533054,0.11160714,0.0016076327,0.037184596,0.010367636,0.23308271,0.009563252,0.19917013,0.009097459,0.19823788,0.011085513,0.22846442,0.0033864114,0.075,0.0075904164,0.18292683,0.0061961734,0.13355593,0.0062170103,0.13469388,0.010015919,0.20318726,0.010551278,0.22461538,244053
Annoyance,6,214471,0.004396849751515151,0.003954335,0.07661612,0.002011799,0.045178104,0.0026984294,0.054712318,0.0022772949,0.049068205,0.0036497386,0.06883475,0.0027620154,0.056049354,0.0027620154,0.056049354,0.0027620154,0.056049354,0.0035315081,0.06446457,0.0064363275,0.10103421,0.0029963881,0.058550186,0.0015531493,0.03888,0.0021737462,0.049479354,0.0019189807,0.04330535,0.0032027464,0.05802586,0.0045812908,0.078376204,0.0022892049,0.046213355,0.00443502,0.06614786,0.0054189186,0.09135201,0.006844506,0.123674914,0.0035361766,0.06712173,0.0108157545,0.17170112,0.0065800813,0.11160714,0.003086413,0.059760958,0.013834904,0.22556391,0.011096623,0.17842324,0.009964805,0.18061674,0.01385405,0.22097379,0.0043595075,0.0775,0.009871443,0.17886178,0.0071397736,0.12353923,0.00560811,0.10612245,0.013364194,0.23904383,0.012336063,0.22461538,214471
Annoyance,7,185579,0.003514396019212121,0.0003069741,0.007980846,0.00018913188,0.0052128583,0.00023706577,0.006353689,0.00014157082,0.0037020769,0.00041940893,0.011376695,0.00023969768,0.006412598,0.00023969768,0.006412598,0.00023969768,0.006412598,0.00010905906,0.0026638252,0.0002292991,0.0071599046,0.00021478755,0.0065055764,0.00012867198,0.00384,0.00012393178,0.0035906644,8.8591005e-05,0.0028722933,0.000121620185,0.003941974,0.00013275143,0.004421222,9.5236646e-05,0.003053746,0.00068176375,0.017509727,0.00045996436,0.014616322,0.0011026138,0.030624263,0.00023459247,0.0062571103,0.0004778128,0.012718601,0.001233328,0.02232143,0.00053304597,0.014608234,0.0043627135,0.100250624,0.0036325508,0.08713693,0.004470836,0.10352423,0.006446384,0.14606741,0.0010993253,0.0225,0.0019384006,0.048780486,0.0018580334,0.043405674,0.00067639624,0.01632653,0.0010595918,0.023904383,0.0025088093,0.06153846,185579
Annoyance,8,64201,0.0035031326144242423,0.0005573374,0.0131683955,0.00018905183,0.003475239,0.00029096374,0.006504967,0.00022948398,0.0052707535,0.00045330953,0.009882785,0.00030853474,0.0068996307,0.00030853474,0.0068996307,0.00030853474,0.0068996307,0.00015490841,0.0037293553,0.000176251,0.003977725,8.068611e-05,0.0027881041,7.1588314e-05,0.00208,0.00013863137,0.0034470377,6.476278e-05,0.0019885108,0.00017842965,0.004888048,0.00016339151,0.004421222,0.00021212778,0.006311075,0.0006033074,0.015564202,0.0006261617,0.015834348,0.00079580466,0.018845702,0.0005010211,0.00967008,0.002118425,0.036565978,0.00029213718,0.008928572,0.00036452926,0.0066401064,0.00416627,0.0877193,0.0042236377,0.08713693,0.004732587,0.09251101,0.010788531,0.19850187,0.0012755,0.025,0.0019486825,0.046747968,0.0022610845,0.050083473,0.0009115707,0.024489796,0.0022162637,0.05179283,0.0035925407,0.07076923,64201
Annoyance,9,61670,0.002727385132424243,0.0019312595,0.058260176,0.0007460621,0.022154648,0.0012261284,0.03645807,0.0013865292,0.040158123,0.0010084336,0.03217651,0.0012529939,0.037339177,0.0012529939,0.037339177,0.0012529939,0.037339177,0.001577571,0.04635056,0.0012940736,0.043754973,0.00048810156,0.015799256,0.00060947664,0.01936,0.0008179804,0.02556553,0.00042829243,0.01369863,0.0006894656,0.023494165,0.0010421955,0.03456592,0.0004262193,0.015065147,0.0027661182,0.083657585,0.0018440393,0.058465287,0.0035968642,0.104829215,0.0018036417,0.051194537,0.008242986,0.20667727,0.0041455235,0.116071425,0.0017416936,0.05046481,0.006843658,0.20050125,0.005493872,0.15767635,0.0055727735,0.16519824,0.005970382,0.17977528,0.0032370377,0.085,0.0063867248,0.17276423,0.0040550306,0.11018364,0.003866349,0.10612245,0.007874442,0.18326694,0.008598683,0.22153845,61670
Annoyance,10,224218,0.0024836439363636366,0.00086072896,0.015961692,0.0005348676,0.011294526,0.0013376843,0.025162624,0.0016210251,0.030055845,0.0004690396,0.009882785,0.0012141668,0.022931125,0.0012141668,0.022931125,0.0012141668,0.022931125,0.001122206,0.022376131,0.0012559107,0.025457438,0.001903734,0.03345725,0.0008104994,0.01664,0.0007925962,0.015870737,0.0011490887,0.02231551,0.0011533609,0.022390414,0.0008076547,0.014067524,0.00072899624,0.013232899,0.0015661702,0.02918288,0.0020232252,0.032886725,0.003126285,0.06007067,0.0018640995,0.036405005,0.0029821023,0.06200318,0.001541962,0.03125,0.0019129496,0.033200532,0.004645956,0.082706764,0.0036201086,0.058091287,0.0043732696,0.081497796,0.0054780105,0.08988764,0.002225034,0.04,0.0031734935,0.06504065,0.0030500279,0.061769616,0.0018352862,0.036734693,0.0022032263,0.055776894,0.0029198173,0.064615384,224218
Annoyance,11,155964,0.0024622658733333335,0.0006923315,0.017956903,0.002589907,0.06168549,0.0015285673,0.03701276,0.00028800638,0.007592395,0.0038404998,0.091932885,0.0015426755,0.037379764,0.0015426755,0.037379764,0.0015426755,0.037379764,0.0013921844,0.03462973,0.0015348749,0.040572792,0.0012946749,0.032527883,0.001226816,0.03136,0.001279073,0.031526033,0.0011109584,0.02850199,0.0017884502,0.044780828,0.0017953701,0.048231512,0.0012589365,0.03257329,0.002015906,0.050583657,0.0026484006,0.054811206,0.0034888529,0.07656066,0.00216134,0.045506258,0.0027409699,0.06359301,0.002882916,0.06696428,0.0022304666,0.05179283,0.0063562035,0.1378446,0.005900223,0.11618257,0.005027491,0.101321585,0.0070868684,0.13857678,0.0022166546,0.06,0.004167774,0.101626016,0.004130778,0.0951586,0.0021262048,0.04489796,0.003522702,0.07968128,0.004727492,0.11692308,155964
Annoyance,12,177048,0.002362980118181819,0.0030512784,0.060654428,0.002552273,0.051259775,0.003703271,0.06711714,0.0023439524,0.043609213,0.005700512,0.104113996,0.0035294215,0.06497829,0.0035294215,0.06497829,0.0035294215,0.06497829,0.00354302,0.06872669,0.0040939744,0.08989658,0.00628912,0.09479554,0.0030645614,0.05264,0.0040383204,0.07224417,0.0034224547,0.054573573,0.005113073,0.08940397,0.0054365126,0.10128617,0.0022850113,0.044788275,0.0040342957,0.07587548,0.004024276,0.0682095,0.007321286,0.13898705,0.0039414074,0.06996587,0.0072872634,0.13672496,0.005815146,0.09375,0.0021970177,0.043824703,0.009780533,0.18796992,0.0056702187,0.12033195,0.007211045,0.14537445,0.007162015,0.14981273,0.004726849,0.0875,0.005557604,0.1199187,0.0064827446,0.11519199,0.0041231895,0.08571429,0.00669879,0.11553785,0.009937906,0.18461539,177048
Annoyance,13,84953,0.0023379932721212127,0.0008779196,0.023543496,0.00063561153,0.017376194,0.000896,0.02329686,0.00073069806,0.019137856,0.0011246493,0.029418524,0.0008698331,0.02276878,0.0008698331,0.02276878,0.0008698331,0.02276878,0.0008931652,0.026105488,0.0014561148,0.038981702,0.000575198,0.016728625,0.0004374711,0.01168,0.0005577894,0.01529623,0.00044774878,0.013477685,0.0006363982,0.018606119,0.000953252,0.026125401,0.00045451545,0.0130293155,0.0012352882,0.03307393,0.0011860199,0.036540803,0.003535952,0.0836278,0.0015515222,0.036405005,0.0035671217,0.08744038,0.0011244469,0.026785715,0.0019298252,0.05046481,0.0062658964,0.1528822,0.003982605,0.09543569,0.0042595356,0.105726875,0.0044616777,0.10861423,0.0014092204,0.045,0.005027688,0.11788618,0.0035926814,0.08013356,0.0013754193,0.028571429,0.004176907,0.10358566,0.0057025948,0.1323077,84953
Annoyance,14,201998,0.0021583576363636385,0.019363241,0.47047088,0.015949422,0.39921808,0.011531055,0.2851596,0.011686091,0.2969191,0.014671445,0.34716156,0.012740454,0.31466374,0.012740454,0.31466374,0.012740454,0.31466374,0.012377883,0.29781565,0.017766539,0.39379475,0.013740043,0.3169145,0.013202244,0.33744,0.013217066,0.32596052,0.012858957,0.32832524,0.015150381,0.3561968,0.015514601,0.3597267,0.014212161,0.3629886,0.014544951,0.34241244,0.013325791,0.30572474,0.015097902,0.33804476,0.011012875,0.26564276,0.016503666,0.38473767,0.011195207,0.26785713,0.009722269,0.2430279,0.018518629,0.3934837,0.01696886,0.39419088,0.016497035,0.37885463,0.016798455,0.40449437,0.012442641,0.31,0.015077511,0.34552845,0.014512838,0.3338898,0.015625918,0.35510203,0.015313523,0.34661356,0.017052826,0.3723077,201998
Annoyance,15,75452,0.0021529554424242424,0.0010311771,0.018754989,0.0004841591,0.010860122,0.002728162,0.056174677,0.0030016575,0.06011169,0.0011449532,0.026200874,0.0023459077,0.048135072,0.0023459077,0.048135072,0.0023459077,0.048135072,0.0037855983,0.07192328,0.0027487227,0.055688147,0.00205976,0.0436803,0.001598658,0.03536,0.0022005986,0.04524237,0.0017818046,0.03866549,0.002044711,0.04415011,0.002257105,0.046221863,0.0013483021,0.02992671,0.002163488,0.046692606,0.0024229977,0.052375153,0.002862073,0.061248526,0.0027259092,0.051194537,0.004061995,0.082670905,0.0025682955,0.05357143,0.0040249983,0.08233732,0.0036972768,0.065162905,0.0027030064,0.049792532,0.004684311,0.085903086,0.0036680456,0.07116105,0.0023963423,0.04,0.0028529868,0.05284553,0.0025784508,0.05175292,0.0021127535,0.04489796,0.0049695815,0.09163347,0.0024734407,0.05230769,75452
Annoyance,16,222206,0.0020888412696969693,0.0030992017,0.074221864,0.0016022564,0.037358817,0.0016272572,0.040895566,0.0013507109,0.033569682,0.002551006,0.06297403,0.0017746307,0.043954708,0.0017746307,0.043954708,0.0017746307,0.043954708,0.0018821015,0.051145446,0.003872151,0.10103421,0.0016988941,0.046468403,0.0012784668,0.03248,0.0016037226,0.04093357,0.001269524,0.03247901,0.0022203918,0.05644907,0.003269836,0.07958199,0.0015713907,0.038884364,0.003084034,0.07003891,0.0018749484,0.051157124,0.0037758811,0.0836278,0.002034634,0.046643913,0.0075679324,0.16852146,0.0018548381,0.04910714,0.0016524786,0.037184596,0.006588514,0.15789473,0.005737964,0.14522822,0.005206152,0.1277533,0.006083298,0.1610487,0.0031774447,0.075,0.005455048,0.13414635,0.0033873122,0.08347245,0.0022934931,0.06122449,0.0068559214,0.15537849,0.0072267093,0.16923077,222206
Annoyance,17,13139,0.002084211738969697,0.00034539442,0.009177973,0.0001269873,0.003475239,0.00031080164,0.008975846,0.00012276975,0.0035765828,0.00061650306,0.01746725,0.0002971465,0.008482487,0.0002971465,0.008482487,0.0002971465,0.008482487,0.00019419327,0.0058604158,0.00034947417,0.008750995,0.00014165523,0.003717472,0.00017361625,0.00512,0.00016317685,0.0048833033,5.424715e-05,0.0015466196,9.907158e-05,0.0031535793,0.00013277597,0.0040192925,7.6616554e-05,0.0022394138,0.0006673883,0.019455252,0.00083797396,0.020706456,0.001177405,0.036513545,0.00047371828,0.015358361,0.0011767722,0.03497615,0.000613043,0.017857144,0.00020016138,0.005312085,0.0040006274,0.10776942,0.0022684687,0.0746888,0.0031121736,0.09030837,0.0041302135,0.123595506,0.0012047928,0.03,0.00397054,0.09552845,0.0019447304,0.04841402,0.0014277998,0.040816326,0.0015142947,0.043824703,0.0045160893,0.12,13139
Annoyance,18,9136,0.0019072587727272721,0.002423773,0.019952115,0.0012805177,0.013466551,0.0015593809,0.017951692,0.0014045376,0.016063249,0.0020181213,0.020799816,0.0016212444,0.017736109,0.0016212444,0.017736109,0.0016212444,0.017736109,0.0020475052,0.020777836,0.0012901998,0.015115354,0.0008363043,0.00929368,0.0013451028,0.01504,0.0014213648,0.01637343,0.0009999224,0.011931065,0.0014174153,0.014033428,0.0009114317,0.01085209,0.0008276429,0.008550488,0.002030347,0.019455252,0.0012062334,0.010962241,0.0024691145,0.023557127,0.0024089317,0.025597269,0.004735045,0.049284577,0.0014293339,0.013392857,0.0017931456,0.02124834,0.0016850287,0.01754386,0.0019314064,0.029045643,0.003670078,0.04405286,0.0002127769,0.0037453184,0.0040348517,0.0375,0.002270461,0.022357723,0.0022231538,0.026711185,0.002197766,0.020408163,0.0014610301,0.011952192,0.0014374559,0.015384615,9136
Annoyance,19,166694,0.0018717085672727268,0.0009206436,0.0103751,0.0007892039,0.008688097,0.0009559918,0.010690333,0.00084110803,0.00941206,0.0011120905,0.01241094,0.0009368135,0.010471204,0.0009368135,0.010471204,0.0009368135,0.010471204,0.001154051,0.012786361,0.0008186651,0.0071599046,0.00064106897,0.0065055764,0.00088892126,0.00912,0.0008981947,0.009910233,0.0004966568,0.0057445867,0.0006975937,0.008199306,0.00060467166,0.006430868,0.0005034341,0.0050895764,0.0010383279,0.013618677,0.00051038666,0.006090134,0.0011768363,0.014134276,0.0017569921,0.021615472,0.0020627466,0.023847377,0.00079066015,0.008928572,0.0006584713,0.0066401064,0.000978198,0.012531328,0.0010305354,0.012448133,0.0027045878,0.026431719,0.0006185098,0.0037453184,0.00056851195,0.005,0.00026171363,0.0040650405,0.0015903496,0.016694492,0.0,0.0,0.0,0.0,0.00031003967,0.003076923,166694
Annoyance,20,15864,0.001844647886060606,0.00046602497,0.012370312,0.0010759769,0.030842746,0.0005239759,0.0148757,0.0005232843,0.014808307,0.0006545783,0.018501494,0.0005696546,0.016112667,0.0005696546,0.016112667,0.0005696546,0.016112667,0.00043077642,0.013851891,0.0011443511,0.031026253,0.00037189084,0.0111524165,0.00029076863,0.00864,0.00040943737,0.011561939,0.00028347818,0.0086168805,0.00063995935,0.018448438,0.0008958197,0.025723472,0.00037443865,0.0105863195,0.00059878395,0.019455252,0.0010322947,0.029232644,0.0016549987,0.047114253,0.0005575831,0.015358361,0.0005859061,0.0190779,0.0013229012,0.04017857,0.0008772992,0.026560426,0.0038224687,0.102756895,0.0037015204,0.099585064,0.0030935856,0.08370044,0.0043350537,0.123595506,0.0014692378,0.04,0.002954092,0.07723577,0.0021021066,0.05676127,0.0017537953,0.053061225,0.0017144687,0.047808766,0.00293871,0.073846154,15864
Anger,1,190035,0.02446344686151515,0.0030212433,0.047885075,0.0012738402,0.023457862,0.002051015,0.0309112,0.0014525752,0.022400703,0.003220824,0.049413927,0.002077084,0.03194123,0.002077084,0.03194123,0.002077084,0.03194123,0.0015933306,0.03143314,0.0010139529,0.026252983,0.0006901797,0.01858736,0.0006803956,0.01232,0.0008358989,0.016660683,0.00037306437,0.010605391,0.0005952006,0.015767897,0.0009971518,0.023713827,0.0005955675,0.014250814,0.006630494,0.10311284,0.0016019731,0.031668697,0.011099905,0.14369847,0.0043450417,0.05972696,0.019368844,0.2527822,0.0074523273,0.09821428,0.0031447224,0.046480745,0.028935507,0.3283208,0.020916693,0.25726143,0.023290498,0.26211452,0.031745523,0.3220974,0.0066858064,0.095,0.016821159,0.23780487,0.013795915,0.163606,0.009387999,0.13061224,0.017454986,0.2430279,0.02475115,0.30769232,190035
Anger,2,236799,0.01708442430669697,0.00064954575,0.010774142,0.0001238044,0.003040834,0.00028622805,0.005193888,0.00021378465,0.0039530653,0.00048056326,0.008503792,0.0003080055,0.0055602905,0.0003080055,0.0055602905,0.0003080055,0.0055602905,9.32713e-05,0.0015982952,5.2980977e-05,0.0015910899,1.984871e-05,0.000929368,5.3672415e-05,0.00112,7.3668336e-05,0.0017235188,2.3667279e-05,0.00066283694,4.1586198e-05,0.0009460738,5.9227146e-05,0.0012057878,3.5160698e-05,0.0010179153,0.00065637374,0.013618677,7.295624e-05,0.0024360537,0.00073976914,0.017667845,0.0002153634,0.0039817975,0.00027220036,0.007949126,0.0006213448,0.013392857,0.000313758,0.009296149,0.007733256,0.14035088,0.0072443592,0.112033196,0.009272466,0.15418503,0.018232346,0.27340823,0.0009106213,0.02,0.00067754113,0.016260162,0.001882046,0.03672788,0.0008572066,0.020408163,0.0010248937,0.027888447,0.0022562346,0.04923077,236799
Anger,3,64201,0.009742590068969697,0.0005573374,0.0131683955,0.00018905183,0.003475239,0.00029096374,0.006504967,0.00022948398,0.0052707535,0.00045330953,0.009882785,0.00030853474,0.0068996307,0.00030853474,0.0068996307,0.00030853474,0.0068996307,0.00015490841,0.0037293553,0.000176251,0.003977725,8.068611e-05,0.0027881041,7.1588314e-05,0.00208,0.00013863137,0.0034470377,6.476278e-05,0.0019885108,0.00017842965,0.004888048,0.00016339151,0.004421222,0.00021212778,0.006311075,0.0006033074,0.015564202,0.0006261617,0.015834348,0.00079580466,0.018845702,0.0005010211,0.00967008,0.002118425,0.036565978,0.00029213718,0.008928572,0.00036452926,0.0066401064,0.00416627,0.0877193,0.0042236377,0.08713693,0.004732587,0.09251101,0.010788531,0.19850187,0.0012755,0.025,0.0019486825,0.046747968,0.0022610845,0.050083473,0.0009115707,0.024489796,0.0022162637,0.05179283,0.0035925407,0.07076923,64201
